,doc_id,doc_name,par_id,par,label,par_length
143,3,www.anghami.com.txt,20,To process payments: we may use the information Users provide about themselves when placing an order only to provide service to that order. We do not share this information with outside parties except to the extent necessary to provide the service.,First Party Use,248
144,3,www.anghami.com.txt,21,"To run a promotion, contest, survey or other Site/App feature: To send Users information they agreed to receive about topics we think will be of interest to them. To send periodic emails We may use the email address to send User information and updates pertaining to their order. It may also be used to respond to their inquiries, questions, and/or other requests. If User decides to opt-in to our mailing list, they will receive emails that may include company news, updates, related product or service information, etc. If at any time the User would like to unsubscribe from receiving future emails, we include detailed unsubscribe instructions at the bottom of each email or User may contact us via our Site/App.",First Party Use,715
145,3,www.anghami.com.txt,22,5- How we protect your Data,Other,27
146,3,www.anghami.com.txt,23,"We adopt appropriate data collection, storage and processing practices and security measures to protect against unauthorized access, alteration, disclosure or destruction of your personal information, username, password, transaction information and data stored on our Site/App.",Data Security,277
147,3,www.anghami.com.txt,24,Sensitive and private data exchange between the Site/App and its Users happens over a SSL secured communication channel and is encrypted and protected with digital signatures.,Data Security,175
148,3,www.anghami.com.txt,25,"Legal basis for processing personal data under general data protection regulation (GDPR):If you are from the European Economic Area (EEA), Anghami legal basis for collecting and using the personal information described in this Privacy Policy depends on the Personal Data we collect and the specific context in which we collect it. If you are a resident of the EEA, you have certain data protection rights. We aim to take reasonable steps to allow you to correct, amend, delete, or limit the use of your Personal Data. If you wish to be informed what Personal Data we hold about you and if you want it to be removed from our systems, please contact us.",Legal Basis,651
149,3,www.anghami.com.txt,26,Anghami may process your Personal Data because:We need to perform a contract with you,First Party Use,85
150,3,www.anghami.com.txt,27,You have given us permission to do so,First Party Use,37
151,3,www.anghami.com.txt,28,The processing is in our legitimate interests and it's not overridden by your rights,First Party Use,84
152,3,www.anghami.com.txt,29,For payment processing purposes,First Party Use,31
153,3,www.anghami.com.txt,30,To comply with the law,First Party Use,22
154,3,www.anghami.com.txt,31,"In certain circumstances, you have the following data protection rights:The right to access, update or to delete the information we have on you.",User Right,144
155,3,www.anghami.com.txt,32,"Whenever made possible, you can access, update or request deletion of your Personal Data directly within your account settings section. If you are unable to perform these actions yourself, please contact us to assist you.",User Right,221
156,3,www.anghami.com.txt,33,The right of rectification.,User Right,27
157,3,www.anghami.com.txt,34,You have the right to have your information rectified if that information is inaccurate or incomplete.,User Right,102
